0, 0, 0, 5, 0, 
0, 1, 0, 6, 0, 
0, 2, 0, 6, 0, 
0, 3, 1, 6, 0, 
0, 4, 1, 6, 0, 
0, 5, 2, 6, 0, 
0, 6, 3, 6, 0, 
0, 7, 4, 6, 0, 
0, 8, 4, 7, 0, 
0, 9, 4, 8, 0, 
0, 10, 5, 8, 0, 
0, 11, 5, 8, 0, 
0, 12, 5, 7, 0, 
0, 13, 5, 6, 0, 
0, 14, 6, 6, 0, 
0, 15, 7, 6, 0, 
0, 16, 8, 6, 0, 
0, 17, 9, 6, 0, 
0, 18, 9, 5, 0, 
0, 19, 9, 5, 0, 
0, 20, 8, 5, 0, 
0, 21, 8, 4, 0, 
0, 22, 8, 3, 0, 
0, 23, 8, 2, 0, 
0, 24, 8, 1, 0, 
0, 25, 7, 1, 0, 
0, 26, 6, 1, 0, 
0, 27, 5, 1, 0, 
0, 28, 4, 1, 0, 
0, 29, 4, 1, 0, 
0, 30, 5, 1, 0, 
0, 31, 5, 2, 0, 
0, 32, 4, 2, 0, 
0, 33, 3, 2, 0, 
0, 34, 3, 2, 0, 
0, 35, 4, 2, 0, 
