2, 0, 9, 1, 0, 
2, 1, 9, 2, 0, 
2, 2, 10, 2, 0, 
2, 3, 10, 3, 0, 
2, 4, 10, 4, 0, 
2, 5, 10, 5, 0, 
2, 6, 10, 5, 0, 
2, 7, 9, 5, 0, 
2, 8, 9, 6, 0, 
2, 9, 9, 7, 0, 
2, 10, 9, 7, 0, 
2, 11, 8, 7, 0, 
2, 12, 7, 7, 0, 
2, 13, 6, 7, 0, 
2, 14, 7, 7, 0, 
2, 15, 8, 7, 0, 
2, 16, 9, 7, 0, 
2, 17, 9, 7, 0, 
2, 18, 8, 7, 0, 
2, 19, 7, 7, 0, 
2, 20, 7, 8, 0, 
2, 21, 6, 8, 0, 
2, 22, 6, 7, 0, 
2, 23, 5, 7, 0, 
2, 24, 4, 7, 0, 
2, 25, 3, 7, 0, 
2, 26, 2, 7, 0, 
2, 27, 2, 6, 0, 
2, 28, 3, 6, 0, 
2, 29, 3, 5, 0, 
2, 30, 3, 5, 0, 
2, 31, 2, 5, 0, 
2, 32, 2, 5, 0, 
2, 33, 2, 4, 0, 
2, 34, 2, 4, 0, 
2, 35, 2, 3, 0, 
