1, 0, 4, 9, 0, 
1, 1, 5, 9, 0, 
1, 2, 5, 8, 0, 
1, 3, 5, 7, 0, 
1, 4, 6, 7, 0, 
1, 5, 6, 7, 0, 
1, 6, 6, 6, 0, 
1, 7, 6, 5, 0, 
1, 8, 6, 5, 0, 
1, 9, 5, 5, 0, 
1, 10, 5, 5, 0, 
1, 11, 5, 6, 0, 
1, 12, 5, 6, 0, 
1, 13, 5, 7, 0, 
1, 14, 5, 7, 0, 
1, 15, 5, 6, 0, 
1, 16, 4, 6, 0, 
1, 17, 3, 6, 0, 
1, 18, 3, 5, 0, 
1, 19, 3, 4, 0, 
1, 20, 3, 4, 0, 
1, 21, 2, 4, 0, 
1, 22, 2, 3, 0, 
1, 23, 2, 2, 0, 
1, 24, 2, 1, 0, 
1, 25, 3, 1, 0, 
1, 26, 3, 1, 0, 
1, 27, 3, 0, 0, 
1, 28, 4, 0, 0, 
1, 29, 5, 0, 0, 
1, 30, 5, 0, 0, 
1, 31, 6, 0, 0, 
1, 32, 6, 1, 0, 
1, 33, 5, 1, 0, 
1, 34, 6, 1, 0, 
1, 35, 6, 1, 0, 
1, 36, 5, 1, 0, 
1, 37, 5, 1, 0, 
1, 38, 5, 2, 0, 
1, 39, 5, 1, 0, 
1, 40, 4, 1, 0, 
1, 41, 3, 1, 0, 
1, 42, 3, 2, 0, 
1, 43, 4, 2, 0, 
1, 44, 3, 2, 0, 
1, 45, 3, 2, 0, 
1, 46, 3, 3, 0, 
1, 47, 3, 2, 0, 
1, 48, 3, 1, 0, 
1, 49, 4, 1, 0, 
1, 50, 5, 1, 0, 
1, 51, 4, 1, 0, 
1, 52, 4, 1, 0, 
1, 53, 4, 2, 0, 
