0, 0, 9, 1, 0, 
0, 1, 9, 2, 0, 
0, 2, 8, 2, 0, 
0, 3, 7, 2, 0, 
0, 4, 6, 2, 0, 
0, 5, 5, 2, 0, 
0, 6, 4, 2, 0, 
0, 7, 3, 2, 0, 
0, 8, 3, 3, 0, 
0, 9, 3, 4, 0, 
0, 10, 3, 4, 0, 
0, 11, 2, 4, 0, 
0, 12, 2, 3, 0, 
0, 13, 2, 3, 0, 
0, 14, 3, 3, 0, 
0, 15, 3, 4, 0, 
0, 16, 2, 4, 0, 
0, 17, 1, 4, 0, 
0, 18, 2, 4, 0, 
0, 19, 3, 4, 0, 
0, 20, 2, 4, 0, 
0, 21, 2, 4, 0, 
0, 22, 2, 5, 0, 
0, 23, 3, 5, 0, 
0, 24, 3, 5, 0, 
0, 25, 3, 4, 0, 
0, 26, 3, 4, 0, 
0, 27, 2, 4, 0, 
0, 28, 2, 4, 0, 
0, 29, 2, 5, 0, 
0, 30, 2, 5, 0, 
0, 31, 2, 6, 0, 
0, 32, 1, 6, 0, 
0, 33, 1, 5, 0, 
0, 34, 1, 4, 0, 
0, 35, 1, 4, 0, 
0, 36, 1, 3, 0, 
0, 37, 2, 3, 0, 
0, 38, 3, 3, 0, 
0, 39, 3, 4, 0, 
0, 40, 4, 4, 0, 
0, 41, 4, 4, 0, 
0, 42, 3, 4, 0, 
0, 43, 4, 4, 0, 
0, 44, 3, 4, 0, 
0, 45, 4, 4, 0, 
0, 46, 5, 4, 0, 
0, 47, 4, 4, 0, 
0, 48, 5, 4, 0, 
0, 49, 6, 4, 0, 
0, 50, 7, 4, 0, 
0, 51, 7, 4, 0, 
0, 52, 6, 4, 0, 
