1, 0, 1, 5, 0, 
1, 1, 1, 6, 0, 
1, 2, 1, 6, 0, 
1, 3, 2, 6, 0, 
1, 4, 3, 6, 0, 
1, 5, 4, 6, 0, 
1, 6, 5, 6, 0, 
1, 7, 5, 6, 0, 
1, 8, 6, 6, 0, 
1, 9, 6, 6, 0, 
1, 10, 6, 5, 0, 
1, 11, 6, 5, 0, 
1, 12, 7, 5, 0, 
1, 13, 7, 5, 0, 
1, 14, 8, 5, 0, 
1, 15, 8, 5, 0, 
1, 16, 9, 5, 0, 
1, 17, 9, 5, 0, 
1, 18, 9, 4, 0, 
1, 19, 8, 4, 0, 
1, 20, 8, 4, 0, 
1, 21, 9, 4, 0, 
1, 22, 8, 4, 0, 
1, 23, 8, 4, 0, 
1, 24, 9, 4, 0, 
1, 25, 8, 4, 0, 
1, 26, 7, 4, 0, 
1, 27, 7, 4, 0, 
1, 28, 8, 4, 0, 
1, 29, 7, 4, 0, 
1, 30, 7, 4, 0, 
1, 31, 8, 4, 0, 
1, 32, 7, 4, 0, 
1, 33, 6, 4, 0, 
1, 34, 6, 4, 0, 
1, 35, 7, 4, 0, 
1, 36, 6, 4, 0, 
1, 37, 6, 4, 0, 
1, 38, 7, 4, 0, 
1, 39, 6, 4, 0, 
1, 40, 5, 4, 0, 
1, 41, 5, 5, 0, 
1, 42, 4, 5, 0, 
1, 43, 4, 4, 0, 
1, 44, 4, 3, 0, 
1, 45, 4, 3, 0, 
1, 46, 3, 3, 0, 
1, 47, 3, 3, 0, 
1, 48, 2, 3, 0, 
