2, 0, 9, 2, 0, 
2, 1, 9, 2, 0, 
2, 2, 9, 2, 0, 
2, 3, 9, 3, 0, 
2, 4, 9, 4, 0, 
2, 5, 9, 4, 0, 
2, 6, 9, 5, 0, 
2, 7, 8, 5, 0, 
2, 8, 8, 5, 0, 
2, 9, 8, 4, 0, 
2, 10, 8, 5, 0, 
2, 11, 8, 6, 0, 
2, 12, 7, 6, 0, 
2, 13, 8, 6, 0, 
2, 14, 9, 6, 0, 
2, 15, 8, 6, 0, 
2, 16, 8, 6, 0, 
2, 17, 8, 5, 0, 
2, 18, 8, 4, 0, 
2, 19, 8, 3, 0, 
2, 20, 8, 2, 0, 
2, 21, 7, 2, 0, 
2, 22, 7, 3, 0, 
2, 23, 7, 2, 0, 
2, 24, 6, 2, 0, 
2, 25, 6, 2, 0, 
2, 26, 5, 2, 0, 
2, 27, 4, 2, 0, 
2, 28, 4, 3, 0, 
2, 29, 4, 4, 0, 
2, 30, 4, 4, 0, 
2, 31, 4, 3, 0, 
2, 32, 4, 2, 0, 
2, 33, 3, 2, 0, 
2, 34, 3, 3, 0, 
2, 35, 2, 3, 0, 
2, 36, 1, 3, 0, 
2, 37, 0, 3, 0, 
2, 38, 0, 4, 0, 
2, 39, 0, 4, 0, 
2, 40, 0, 3, 0, 
2, 41, 1, 3, 0, 
2, 42, 2, 3, 0, 
2, 43, 2, 3, 0, 
2, 44, 2, 2, 0, 
2, 45, 2, 2, 0, 
2, 46, 2, 3, 0, 
