2, 0, 9, 2, 0, 
2, 1, 9, 3, 0, 
2, 2, 8, 3, 0, 
2, 3, 8, 3, 0, 
2, 4, 9, 3, 0, 
2, 5, 10, 3, 0, 
2, 6, 10, 4, 0, 
2, 7, 11, 4, 0, 
2, 8, 10, 4, 0, 
2, 9, 10, 4, 0, 
2, 10, 9, 4, 0, 
2, 11, 9, 4, 0, 
2, 12, 9, 5, 0, 
2, 13, 9, 5, 0, 
2, 14, 9, 4, 0, 
2, 15, 9, 5, 0, 
2, 16, 9, 6, 0, 
2, 17, 9, 7, 0, 
2, 18, 8, 7, 0, 
2, 19, 7, 7, 0, 
2, 20, 6, 7, 0, 
2, 21, 5, 7, 0, 
2, 22, 6, 7, 0, 
2, 23, 7, 7, 0, 
2, 24, 8, 7, 0, 
2, 25, 8, 7, 0, 
2, 26, 8, 6, 0, 
2, 27, 8, 7, 0, 
2, 28, 8, 8, 0, 
2, 29, 7, 8, 0, 
2, 30, 6, 8, 0, 
2, 31, 5, 8, 0, 
2, 32, 5, 8, 0, 
2, 33, 5, 7, 0, 
2, 34, 5, 7, 0, 
2, 35, 5, 6, 0, 
2, 36, 5, 7, 0, 
2, 37, 5, 8, 0, 
2, 38, 5, 7, 0, 
2, 39, 5, 6, 0, 
2, 40, 5, 5, 0, 
2, 41, 5, 5, 0, 
2, 42, 4, 5, 0, 
2, 43, 3, 5, 0, 
2, 44, 3, 4, 0, 
2, 45, 2, 4, 0, 
2, 46, 2, 4, 0, 
2, 47, 2, 3, 0, 
