1, 0, 4, 9, 0, 
1, 1, 4, 8, 0, 
1, 2, 4, 8, 0, 
1, 3, 5, 8, 0, 
1, 4, 4, 8, 0, 
1, 5, 5, 8, 0, 
1, 6, 6, 8, 0, 
1, 7, 6, 8, 0, 
1, 8, 5, 8, 0, 
1, 9, 5, 8, 0, 
1, 10, 5, 7, 0, 
1, 11, 5, 8, 0, 
1, 12, 5, 7, 0, 
1, 13, 4, 7, 0, 
1, 14, 5, 7, 0, 
1, 15, 5, 6, 0, 
1, 16, 5, 5, 0, 
1, 17, 5, 5, 0, 
1, 18, 4, 5, 0, 
1, 19, 5, 5, 0, 
1, 20, 4, 5, 0, 
1, 21, 4, 5, 0, 
1, 22, 3, 5, 0, 
1, 23, 3, 4, 0, 
1, 24, 3, 3, 0, 
1, 25, 3, 2, 0, 
1, 26, 3, 2, 0, 
1, 27, 2, 2, 0, 
1, 28, 3, 2, 0, 
1, 29, 3, 2, 0, 
1, 30, 4, 2, 0, 
